Datum,Zaehlerstand
30.06.2017,4967
01.07.2017,1301
02.07.2017,2237
03.07.2017,6475
04.07.2017,7048
05.07.2017,7525
06.07.2017,6246
07.07.2017,6513
08.07.2017,4975
09.07.2017,4102
10.07.2017,4484
11.07.2017,6089
12.07.2017,2494
13.07.2017,6550
14.07.2017,4532
15.07.2017,4477
16.07.2017,2681
17.07.2017,4423
18.07.2017,7172
19.07.2017,4880
20.07.2017,4057
21.07.2017,5935
22.07.2017,3939
23.07.2017,2721
24.07.2017,2442
25.07.2017,1662
26.07.2017,4239
27.07.2017,4677
28.07.2017,4747
29.07.2017,3172
30.07.2017,3454
31.07.2017,5706
01.08.2017,3755
02.08.2017,4915
03.08.2017,3667
04.08.2017,4657
05.08.2017,2057
06.08.2017,4250
07.08.2017,5980
08.08.2017,3727
09.08.2017,5393
10.08.2017,1486
11.08.2017,2494
12.08.2017,1635
13.08.2017,4110
14.08.2017,5803
15.08.2017,3684
16.08.2017,5680
17.08.2017,4260
18.08.2017,1900
19.08.2017,2414
20.08.2017,2371
21.08.2017,5301
22.08.2017,6303
23.08.2017,6847
24.08.2017,6030
25.08.2017,5443
26.08.2017,3980
27.08.2017,3975
28.08.2017,6413
29.08.2017,6919
30.08.2017,5182
31.08.2017,3389
01.09.2017,5202
02.09.2017,2946
03.09.2017,5731
04.09.2017,5825
05.09.2017,5414
06.09.2017,3862
07.09.2017,5090
08.09.2017,3035
09.09.2017,1740
10.09.2017,3445
11.09.2017,3557
12.09.2017,3963
13.09.2017,3169
14.09.2017,3027
15.09.2017,3425
16.09.2017,2864
17.09.2017,2531
18.09.2017,3415
19.09.2017,3599
20.09.2017,4462
21.09.2017,5382
22.09.2017,4818
23.09.2017,3228
24.09.2017,3009
25.09.2017,4873
26.09.2017,5254
27.09.2017,5487
28.09.2017,4604
29.09.2017,5238
30.09.2017,1067
01.10.2017,3038
02.10.2017,3171
03.10.2017,2073
04.10.2017,4515
05.10.2017,3446
06.10.2017,3150
07.10.2017,1680
08.10.2017,1342
09.10.2017,3936
10.10.2017,3972
11.10.2017,4883
12.10.2017,5206
13.10.2017,4825
14.10.2017,4526
15.10.2017,5198
16.10.2017,6178
17.10.2017,5888
18.10.2017,6102
19.10.2017,5845
20.10.2017,3687
21.10.2017,2070
22.10.2017,1342
23.10.2017,3737
24.10.2017,3630
25.10.2017,4232
26.10.2017,4197
27.10.2017,3456
28.10.2017,1776
29.10.2017,1338
30.10.2017,3140
31.10.2017,1682
01.11.2017,2464
02.11.2017,3994
03.11.2017,3910
04.11.2017,2954
05.11.2017,1411
06.11.2017,4018
07.11.2017,4260
08.11.2017,3599
09.11.2017,4177
10.11.2017,3067
11.11.2017,1114
12.11.2017,703
13.11.2017,3815
14.11.2017,4083
15.11.2017,3786
16.11.2017,4151
17.11.2017,3866
18.11.2017,1726
19.11.2017,1198
20.11.2017,2328
21.11.2017,2684
22.11.2017,4426
23.11.2017,3824
24.11.2017,2477
25.11.2017,1621
26.11.2017,1202
27.11.2017,2150
28.11.2017,3655
29.11.2017,3714
30.11.2017,2726
01.12.2017,2777
02.12.2017,1636
03.12.2017,545
04.12.2017,2735
05.12.2017,3700
06.12.2017,3754
07.12.2017,3184
08.12.2017,2553
09.12.2017,986
10.12.2017,403
11.12.2017,2038
12.12.2017,3009
13.12.2017,2530
14.12.2017,2554
15.12.2017,2809
16.12.2017,1542
17.12.2017,984
18.12.2017,2341
19.12.2017,2898
20.12.2017,2514
21.12.2017,2421
22.12.2017,1872
23.12.2017,1276
24.12.2017,457
25.12.2017,487
26.12.2017,525
27.12.2017,1366
28.12.2017,1506
29.12.2017,1275
30.12.2017,900
31.12.2017,884
01.01.2018,569
02.01.2018,1709
03.01.2018,1518
04.01.2018,1890
05.01.2018,2491
06.01.2018,1709
07.01.2018,1735
08.01.2018,3701
09.01.2018,3857
10.01.2018,3386
11.01.2018,3713
12.01.2018,3278
13.01.2018,1869
14.01.2018,1511
15.01.2018,2950
16.01.2018,2640
17.01.2018,1908
18.01.2018,1803
19.01.2018,2836
20.01.2018,1105
21.01.2018,1266
22.01.2018,2591
23.01.2018,3487
24.01.2018,3706
25.01.2018,2608
26.01.2018,3252
27.01.2018,2455
28.01.2018,1295
29.01.2018,3175
30.01.2018,3994
31.01.2018,2405
01.02.2018,3238
02.02.2018,2380
03.02.2018,1560
04.02.2018,991
05.02.2018,3281
06.02.2018,2961
07.02.2018,2483
08.02.2018,1359
09.02.2018,1680
10.02.2018,839
11.02.2018,538
12.02.2018,784
13.02.2018,2054
14.02.2018,2904
15.02.2018,1318
16.02.2018,2623
17.02.2018,1475
18.02.2018,2417
19.02.2018,4101
20.02.2018,3152
21.02.2018,3092
22.02.2018,2992
23.02.2018,2655
24.02.2018,1491
25.02.2018,1074
26.02.2018,2189
27.02.2018,2229
28.02.2018,2104
01.03.2018,2028
02.03.2018,1834
03.03.2018,879
04.03.2018,1219
05.03.2018,3501
06.03.2018,3836
07.03.2018,3120
08.03.2018,2637
09.03.2018,2921
10.03.2018,1862
11.03.2018,1541
12.03.2018,2906
13.03.2018,1751
14.03.2018,3871
15.03.2018,3746
16.03.2018,2112
17.03.2018,976
18.03.2018,836
19.03.2018,3003
20.03.2018,2786
21.03.2018,7019
22.03.2018,2119
23.03.2018,3000
24.03.2018,2550
25.03.2018,2557
26.03.2018,3557
27.03.2018,2706
28.03.2018,1743
29.03.2018,2787
30.03.2018,1839
31.03.2018,2265
01.04.2018,509
02.04.2018,1552
03.04.2018,3100
04.04.2018,2709
05.04.2018,2964
06.04.2018,4440
07.04.2018,4630
08.04.2018,4539
09.04.2018,5993
10.04.2018,10239
11.04.2018,3714
12.04.2018,6198
13.04.2018,4976
14.04.2018,4670
15.04.2018,4208
16.04.2018,6041
17.04.2018,7700
18.04.2018,8533
19.04.2018,8302
20.04.2018,7794
21.04.2018,5617
22.04.2018,3373
23.04.2018,8136
24.04.2018,8390
25.04.2018,6980
26.04.2018,5034
27.04.2018,5759
28.04.2018,3251
29.04.2018,2245
30.04.2018,2674
01.05.2018,2406
02.05.2018,6047
03.05.2018,6773
04.05.2018,6774
05.05.2018,5695
06.05.2018,5207
07.05.2018,7726
08.05.2018,8591
09.05.2018,7998
10.05.2018,2548
11.05.2018,5819
12.05.2018,4512
13.05.2018,881
14.05.2018,5962
15.05.2018,7494
16.05.2018,4956
17.05.2018,6216
18.05.2018,5341
19.05.2018,3469
20.05.2018,4525
21.05.2018,4207
22.05.2018,4633
23.05.2018,4817
24.05.2018,4844
25.05.2018,6083
26.05.2018,5133
27.05.2018,3295
28.05.2018,7062
29.05.2018,6012
30.05.2018,7049
31.05.2018,4342
01.06.2018,2013
02.06.2018,4294
03.06.2018,4154
04.06.2018,7211
05.06.2018,7705
06.06.2018,8102
07.06.2018,6246
08.06.2018,4398
09.06.2018,4717
10.06.2018,3983
11.06.2018,6546
12.06.2018,4884
13.06.2018,5943
14.06.2018,5709
15.06.2018,5865
16.06.2018,3906
17.06.2018,3329
18.06.2018,5935
19.06.2018,6221
20.06.2018,7838
21.06.2018,5680
22.06.2018,4570
23.06.2018,3082
24.06.2018,3016
25.06.2018,5505
26.06.2018,7164
27.06.2018,7370
28.06.2018,7462
29.06.2018,7215
30.06.2018,4759
01.07.2018,4583
02.07.2018,7624
03.07.2018,8346
04.07.2018,6961
05.07.2018,7682
06.07.2018,6919
07.07.2018,5119
08.07.2018,4605
09.07.2018,7557
10.07.2018,5307
11.07.2018,5721
12.07.2018,7099
13.07.2018,7205
14.07.2018,4968
15.07.2018,4479
16.07.2018,7146
17.07.2018,7326
18.07.2018,7421
19.07.2018,7184
20.07.2018,6612
21.07.2018,5264
22.07.2018,4406
23.07.2018,6522
24.07.2018,7029
25.07.2018,6388
26.07.2018,5927
27.07.2018,5867
28.07.2018,3552
29.07.2018,3801
30.07.2018,5975
31.07.2018,6343
01.08.2018,6278
02.08.2018,6555
03.08.2018,5685
04.08.2018,4465
05.08.2018,3964
06.08.2018,5719
07.08.2018,5841
08.08.2018,4886
09.08.2018,4424
10.08.2018,5524
11.08.2018,4150
12.08.2018,4530
13.08.2018,3267
14.08.2018,4201
15.08.2018,5797
16.08.2018,6456
17.08.2018,4193
18.08.2018,4880
19.08.2018,4853
20.08.2018,5131
21.08.2018,6446
22.08.2018,7329
23.08.2018,7130
24.08.2018,5092
25.08.2018,2861
26.08.2018,3611
27.08.2018,4897
28.08.2018,6796
29.08.2018,5707
30.08.2018,5547
31.08.2018,5761
01.09.2018,4288
02.09.2018,3927
03.09.2018,5352
04.09.2018,6692
05.09.2018,6464
06.09.2018,3813
07.09.2018,5006
08.09.2018,4491
09.09.2018,3767
10.09.2018,6168
11.09.2018,7123
12.09.2018,7177
13.09.2018,4546
14.09.2018,5446
15.09.2018,3605
16.09.2018,4507
17.09.2018,6433
18.09.2018,7184
19.09.2018,6938
20.09.2018,6777
21.09.2018,4173
22.09.2018,2305
23.09.2018,610
24.09.2018,4588
25.09.2018,5589
26.09.2018,5687
27.09.2018,6262
28.09.2018,4351
29.09.2018,4258
30.09.2018,3240
01.10.2018,4273
02.10.2018,3302
03.10.2018,2367
04.10.2018,5228
05.10.2018,5866
06.10.2018,4802
07.10.2018,2525
08.10.2018,5561
09.10.2018,6003
10.10.2018,6485
11.10.2018,6196
12.10.2018,5983
13.10.2018,5102
14.10.2018,4230
15.10.2018,6104
16.10.2018,6130
17.10.2018,5763
18.10.2018,5320
19.10.2018,4684
20.10.2018,3350
21.10.2018,3758
22.10.2018,3996
23.10.2018,4093
24.10.2018,3302
25.10.2018,4201
26.10.2018,3956
27.10.2018,2350
28.10.2018,1803
29.10.2018,4310
30.10.2018,2591
31.10.2018,4418
01.11.2018,1352
02.11.2018,3968
03.11.2018,2743
04.11.2018,1935
05.11.2018,4604
06.11.2018,5392
07.11.2018,5270
08.11.2018,5162
09.11.2018,4684
10.11.2018,1454
11.11.2018,1128
12.11.2018,3403
13.11.2018,4678
14.11.2018,4837
15.11.2018,4616
16.11.2018,4195
17.11.2018,2620
18.11.2018,2042
19.11.2018,3956
20.11.2018,3813
21.11.2018,4042
22.11.2018,4149
23.11.2018,4031
24.11.2018,1084
25.11.2018,1230
26.11.2018,3773
27.11.2018,4259
28.11.2018,3436
29.11.2018,3014
30.11.2018,3708
01.12.2018,2470
02.12.2018,988
03.12.2018,3101
04.12.2018,4112
05.12.2018,3945
06.12.2018,3641
07.12.2018,2646
08.12.2018,1232
09.12.2018,838
10.12.2018,3326
11.12.2018,3806
12.12.2018,4012
13.12.2018,3931
14.12.2018,3425
15.12.2018,1741
16.12.2018,913
17.12.2018,2749
18.12.2018,4046
19.12.2018,3826
20.12.2018,3287
21.12.2018,1847
22.12.2018,1582
23.12.2018,552
24.12.2018,785
25.12.2018,452
26.12.2018,700
27.12.2018,1864
28.12.2018,1959
29.12.2018,1072
30.12.2018,1009
31.12.2018,1106
01.01.2019,520
02.01.2019,2442
03.01.2019,2382
04.01.2019,2080
05.01.2019,922
06.01.2019,771
07.01.2019,2971
08.01.2019,2592
09.01.2019,3110
10.01.2019,3280
11.01.2019,2139
12.01.2019,1100
13.01.2019,492
14.01.2019,2640
15.01.2019,3592
16.01.2019,3608
17.01.2019,2747
18.01.2019,3242
19.01.2019,2012
20.01.2019,1573
21.01.2019,3301
22.01.2019,2699
23.01.2019,1777
24.01.2019,2296
25.01.2019,2131
26.01.2019,1245
27.01.2019,726
28.01.2019,1885
29.01.2019,3180
30.01.2019,1650
31.01.2019,1037
01.02.2019,1554
02.02.2019,1065
03.02.2019,1004
04.02.2019,3045
05.02.2019,3017
06.02.2019,3249
07.02.2019,3077
08.02.2019,2912
09.02.2019,1529
10.02.2019,539
11.02.2019,2828
12.02.2019,3435
13.02.2019,3626
14.02.2019,3898
15.02.2019,4113
16.02.2019,3545
17.02.2019,3296
18.02.2019,4574
19.02.2019,4298
20.02.2019,4471
21.02.2019,4235
22.02.2019,3710
23.02.2019,3208
24.02.2019,3098
25.02.2019,5139
26.02.2019,5354
27.02.2019,5556
28.02.2019,2151
01.03.2019,1742
02.03.2019,1277
03.03.2019,821
04.03.2019,727
05.03.2019,1945
06.03.2019,3262
07.03.2019,3033
08.03.2019,2744
09.03.2019,1485
10.03.2019,567
11.03.2019,2017
12.03.2019,3049
13.03.2019,2271
14.03.2019,1848
15.03.2019,1763
16.03.2019,1195
17.03.2019,1081
18.03.2019,3231
19.03.2019,4181
20.03.2019,4191
21.03.2019,5090
22.03.2019,5383
23.03.2019,2187
24.03.2019,2345
25.03.2019,2917
26.03.2019,3742
27.03.2019,4178
28.03.2019,4328
29.03.2019,5555
30.03.2019,4876
31.03.2019,2689
01.04.2019,5669
02.04.2019,4275
03.04.2019,2952
04.04.2019,3595
05.04.2019,4170
06.04.2019,3618
07.04.2019,4739
08.04.2019,4884
09.04.2019,4812
10.04.2019,5833
11.04.2019,5624
12.04.2019,4049
13.04.2019,2147
14.04.2019,2601
15.04.2019,5366
16.04.2019,5931
17.04.2019,3940
18.04.2019,6149
19.04.2019,4375
20.04.2019,4354
21.04.2019,3895
22.04.2019,4281
23.04.2019,7237
24.04.2019,6406
25.04.2019,6071
26.04.2019,5356
27.04.2019,1931
28.04.2019,2351
29.04.2019,5729
30.04.2019,6403
01.05.2019,3853
02.05.2019,4869
03.05.2019,4352
04.05.2019,1722
05.05.2019,1519
06.05.2019,4093
07.05.2019,5257
08.05.2019,2985
09.05.2019,4483
10.05.2019,3344
11.05.2019,1794
12.05.2019,2949
13.05.2019,6245
14.05.2019,6580
15.05.2019,6937
16.05.2019,5480
17.05.2019,4006
18.05.2019,3966
19.05.2019,3692
20.05.2019,4345
21.05.2019,2005
22.05.2019,5464
23.05.2019,7121
24.05.2019,6551
25.05.2019,4909
26.05.2019,3570
27.05.2019,4369
28.05.2019,4628
29.05.2019,7169
30.05.2019,2975
31.05.2019,6210
01.06.2019,6197
02.06.2019,5012
03.06.2019,4826
04.06.2019,7567
05.06.2019,7342
06.06.2019,5664
07.06.2019,5525
08.06.2019,3142
09.06.2019,4265
10.06.2019,3022
11.06.2019,5241
12.06.2019,5370
13.06.2019,6744
14.06.2019,6590
15.06.2019,3792
16.06.2019,4559
17.06.2019,7737
18.06.2019,8166
19.06.2019,6125
20.06.2019,3243
21.06.2019,6231
22.06.2019,5359
23.06.2019,4733
24.06.2019,7255
25.06.2019,7617
26.06.2019,7154
27.06.2019,8184
28.06.2019,8025
29.06.2019,5438
30.06.2019,4023
01.07.2019,7305
02.07.2019,8115
03.07.2019,8073
04.07.2019,8420
05.07.2019,7690
06.07.2019,5514
07.07.2019,4137
08.07.2019,6668
09.07.2019,7647
10.07.2019,7556
11.07.2019,5838
12.07.2019,5513
13.07.2019,3779
14.07.2019,3413
15.07.2019,6053
16.07.2019,6708
17.07.2019,6755
18.07.2019,6554
19.07.2019,5916
20.07.2019,3090
21.07.2019,4223
22.07.2019,7027
23.07.2019,7057
24.07.2019,6384
25.07.2019,5518
26.07.2019,5235
27.07.2019,2778
28.07.2019,1278
29.07.2019,6673
30.07.2019,6677
31.07.2019,6301
01.08.2019,6536
02.08.2019,5277
03.08.2019,4155
04.08.2019,4738
05.08.2019,4971
06.08.2019,5253
07.08.2019,5400
08.08.2019,5935
09.08.2019,3400
10.08.2019,3614
11.08.2019,3732
12.08.2019,4516
13.08.2019,5074
14.08.2019,6156
15.08.2019,3893
16.08.2019,5641
17.08.2019,2954
18.08.2019,1512
19.08.2019,6244
20.08.2019,7023
21.08.2019,7269
22.08.2019,7549
23.08.2019,7102
24.08.2019,5120
25.08.2019,4494
26.08.2019,6786
27.08.2019,7269
28.08.2019,6710
29.08.2019,6451
30.08.2019,7416
31.08.2019,4954
01.09.2019,3110
02.09.2019,6736
03.09.2019,6787
04.09.2019,6016
05.09.2019,5766
06.09.2019,6161
07.09.2019,2492
08.09.2019,2042
09.09.2019,5571
10.09.2019,6579
11.09.2019,5349
12.09.2019,6100
13.09.2019,5074
14.09.2019,5417
15.09.2019,4897
16.09.2019,5282
17.09.2019,6090
18.09.2019,6169
19.09.2019,6365
20.09.2019,6512
21.09.2019,4833
22.09.2019,4386
23.09.2019,4026
24.09.2019,5040
25.09.2019,4737
26.09.2019,3620
27.09.2019,4880
28.09.2019,2638
29.09.2019,1724
30.09.2019,4420
01.10.2019,3747
02.10.2019,4470
03.10.2019,1626
04.10.2019,2410
05.10.2019,2683
06.10.2019,668
07.10.2019,4921
08.10.2019,2711
09.10.2019,4409
10.10.2019,4831
11.10.2019,4678
12.10.2019,4057
13.10.2019,3588
14.10.2019,6182
15.10.2019,4339
16.10.2019,3788
17.10.2019,3836
18.10.2019,3832
19.10.2019,1586
20.10.2019,835
21.10.2019,4686
22.10.2019,5154
23.10.2019,5705
24.10.2019,5370
25.10.2019,5206
26.10.2019,4484
27.10.2019,1770
28.10.2019,4996
29.10.2019,5348
30.10.2019,5232
31.10.2019,4932
01.11.2019,970
02.11.2019,2160
03.11.2019,1755
04.11.2019,4188
05.11.2019,4220
06.11.2019,2966
07.11.2019,4127
08.11.2019,4494
09.11.2019,2265
10.11.2019,2100
11.11.2019,3339
12.11.2019,3617
13.11.2019,4114
14.11.2019,4516
15.11.2019,3983
16.11.2019,2855
17.11.2019,1147
18.11.2019,2071
19.11.2019,3350
20.11.2019,4320
21.11.2019,4269
22.11.2019,3753
23.11.2019,2548
24.11.2019,2162
25.11.2019,4422
26.11.2019,4569
27.11.2019,3827
28.11.2019,3032
29.11.2019,4319
30.11.2019,2479
01.12.2019,1431
02.12.2019,3783
03.12.2019,4083
04.12.2019,4472
05.12.2019,4479
06.12.2019,2419
07.12.2019,1929
08.12.2019,1117
09.12.2019,3006
10.12.2019,4499
11.12.2019,2225
12.12.2019,3982
13.12.2019,1852
14.12.2019,1368
15.12.2019,1690
16.12.2019,3450
17.12.2019,4933
18.12.2019,4715
19.12.2019,4947
20.12.2019,3269
21.12.2019,2306
22.12.2019,1047
23.12.2019,2042
24.12.2019,500
25.12.2019,362
26.12.2019,721
27.12.2019,1754
28.12.2019,1516
29.12.2019,1097
30.12.2019,2345
31.12.2019,1249
01.01.2020,788
02.01.2020,2545
03.01.2020,1974
04.01.2020,1671
05.01.2020,1285
06.01.2020,4096
07.01.2020,4211
08.01.2020,3661
09.01.2020,2606
10.01.2020,2451
11.01.2020,2168
12.01.2020,1538
13.01.2020,4472
14.01.2020,4160
15.01.2020,4551
16.01.2020,4881
17.01.2020,3670
18.01.2020,2097
19.01.2020,1457
20.01.2020,4185
21.01.2020,4464
22.01.2020,3659
23.01.2020,3763
24.01.2020,3481
25.01.2020,1723
26.01.2020,1885
27.01.2020,2963
28.01.2020,2888
29.01.2020,3405
30.01.2020,4001
31.01.2020,3863
01.02.2020,1191
02.02.2020,989
03.02.2020,3494
04.02.2020,3070
05.02.2020,4283
06.02.2020,4133
07.02.2020,3898
08.02.2020,1878
09.02.2020,763
10.02.2020,1188
11.02.2020,2502
12.02.2020,3295
13.02.2020,2872
14.02.2020,3236
15.02.2020,2765
16.02.2020,1390
17.02.2020,3988
18.02.2020,4047
19.02.2020,3793
20.02.2020,1796
21.02.2020,2285
22.02.2020,1225
23.02.2020,507
24.02.2020,688
25.02.2020,2275
26.02.2020,1673
27.02.2020,2085
28.02.2020,2958
29.02.2020,1556
01.03.2020,1225
02.03.2020,2960
03.03.2020,3867
04.03.2020,3780
05.03.2020,2625
06.03.2020,2100
07.03.2020,2201
08.03.2020,1382
09.03.2020,3739
10.03.2020,2645
11.03.2020,2353
12.03.2020,3685
13.03.2020,3306
14.03.2020,2411
15.03.2020,2668
16.03.2020,5005
17.03.2020,4805
18.03.2020,4494
19.03.2020,3852
20.03.2020,2661
21.03.2020,1852
22.03.2020,1881
23.03.2020,2883
24.03.2020,3194
25.03.2020,3441
26.03.2020,3450
27.03.2020,4101
28.03.2020,3516
29.03.2020,661
30.03.2020,2735
31.03.2020,3454
01.04.2020,3676
02.04.2020,3394
03.04.2020,2648
04.04.2020,3329
